1520364041994952131,1736,1520364040895099282,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042189234174,1737,1520364040995096022,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042191222348,1738,1520364041095097972,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042334418699,1739,1520364041195100138,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042389790782,1740,1520364041295099334,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042592603990,1741,1520364041395099156,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042594421219,1742,1520364041495100019,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042792126975,1743,1520364041595098331,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042794816679,1744,1520364041695100079,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364042889200645,1745,1520364041795104692,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043091905883,1746,1520364041895101285,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043093769693,1747,1520364041995099284,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043207822649,1748,1520364042095098951,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043392564437,1749,1520364042195100603,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043394835974,1750,1520364042295098921,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043492981617,1751,1520364042395098594,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043692728198,1752,1520364042495097798,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043694920498,1753,1520364042595101898,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043789412174,1754,1520364042695097560,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520364043991932462,1755,1520364042795097441,,,-0.00570664927363,0.414428502321,0.0,0.0,0.0,-0.133834678218,0.991003672499,2.26875209808,0.350015163422,0.0,0.0,0.0,-6.44769859314,0.350015223026,0.468844801188,0.0,0.0,0.0,-2.24056601524,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-6.44769859314,-2.24056601524,0.0,0.0,0.0,31.6657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
